crop_name,profit
mothbeans,-610.8324125
rice,660.4175399
watermelon,1045.189404
grapes,-295.1242419
chickpea,-828.907629
maize,-513.6353478
coffee,587.8041252
mungbean,203.7158819
mango,820.7825654
maize,54.34216163
banana,-400.5618252
apple,105.5132106
pigeonpeas,286.4854599
orange,2054.162548
chickpea,1097.114713
watermelon,741.3600418
apple,570.3053192
orange,-128.3505554
coconut,-590.5335958
kidneybeans,488.7128585
jute,-74.94607688
cotton,199.6193897
cotton,775.1488777
lentil,224.8094557
banana,-634.5734805
pigeonpeas,-21.98276664
banana,-696.7060691
grapes,1014.301089
jute,-202.8248217
maize,450.5357145
coffee,965.6862925
maize,-132.3558321
pomegranate,-297.6483763
grapes,371.3084731
pigeonpeas,1256.713899
banana,368.4834701
muskmelon,-1157.70573
pigeonpeas,-366.8296731
cotton,-198.197241
pigeonpeas,713.8947529
mungbean,914.4911411
pomegranate,456.3290391
maize,969.9747273
rice,791.4865934
cotton,113.3893983
rice,278.0515635
kidneybeans,42.1450496
muskmelon,-240.7124634
muskmelon,116.5451981
mothbeans,-119.9495636
mothbeans,-364.4075977
rice,1886.686392
mungbean,1417.548723
pigeonpeas,336.5310109
coffee,1049.913788
orange,1038.696599
mungbean,-639.5764695
kidneybeans,82.96233536
chickpea,62.99384256
mango,-0.268487929
muskmelon,648.243492
cotton,107.3289184
lentil,-817.7567702
jute,1191.953925
mango,943.8408323
pigeonpeas,-104.1510307
blackgram,-239.7343373
muskmelon,1130.04199
mungbean,-90.3478689
coconut,-266.268199
grapes,-226.1399648
rice,1310.722952
banana,1411.432666
grapes,506.426502
maize,298.8673611
coconut,236.5041481
banana,288.5467538
rice,759.407302
rice,1252.964082
blackgram,-303.4251453
grapes,1514.415076
blackgram,-416.9748502
maize,1664.479148
blackgram,1119.575083
watermelon,484.1808789
maize,1584.730981
grapes,277.4734851
pigeonpeas,-483.7394753
rice,232.7415464
lentil,354.5804248
cotton,-451.5484914
pomegranate,-199.0071161
banana,1100.278429
papaya,478.944846
orange,916.6322371
mothbeans,-173.4246853
banana,-487.7852185
kidneybeans,962.406619
rice,-687.8608529
rice,-203.4774496
coffee,-419.6080548
papaya,590.1427778
pigeonpeas,750.2125908
apple,754.4610149
maize,-247.8667177
lentil,1369.723768
maize,89.50603614
pigeonpeas,-208.6560987
cotton,-792.7334967
orange,-58.44517256
coconut,113.9698873
pomegranate,151.1966532
blackgram,-521.2278605
cotton,811.4945002
banana,-666.4748303
grapes,1061.281304
grapes,-399.9931724
lentil,327.0633214
pigeonpeas,175.572536
papaya,-663.0355373
blackgram,426.4950813
cotton,1459.634627
watermelon,250.5590026
maize,943.1209097
coffee,1251.202237
apple,-4.721865769
rice,-334.6928262
grapes,472.163393
papaya,69.33007109
rice,968.8253865
mungbean,61.53797725
kidneybeans,177.5135523
pomegranate,-82.53037753
blackgram,1166.735541
chickpea,1415.356777
mungbean,86.59112764
apple,176.8466686
cotton,22.5550273
pomegranate,-70.06448485
grapes,-287.305408
rice,412.8608655
mungbean,1332.463586
pomegranate,709.9720031
mango,1045.361981
watermelon,135.6567619
coffee,1731.2066
banana,1157.022496
orange,-891.9327708
lentil,-850.8092693
blackgram,-755.715142
pomegranate,-640.6778052
kidneybeans,360.9223858
pigeonpeas,152.843431
papaya,1263.466321
mothbeans,312.304523
pomegranate,550.6877339
papaya,494.7323307
banana,-561.736981
pigeonpeas,806.3454123
chickpea,992.4789611
papaya,-525.9364061
kidneybeans,435.8633164
blackgram,-360.6534076
orange,648.6524146
pomegranate,277.8417134
coconut,58.5479156
rice,282.857604
maize,-201.6670561
banana,1393.468181
muskmelon,1019.419874
rice,606.8801103
lentil,1502.126936
blackgram,1877.457786
rice,217.9115361
pomegranate,-821.918957
orange,1140.821278
papaya,1230.520028
apple,832.8933724
maize,-73.77735217
coffee,1208.97304
orange,742.4952601
kidneybeans,-580.6452972
mungbean,1413.985856
lentil,115.1645285
chickpea,319.8755115
cotton,1201.209322
jute,469.5334512
pigeonpeas,299.0167607
papaya,-626.6014369
jute,177.8474702
orange,30.03349437
mungbean,745.680617
watermelon,231.5588473
muskmelon,167.5404744
jute,539.8662209
coffee,-77.51044438
watermelon,1277.10035
lentil,404.9247828
apple,-273.3957847
coconut,258.9608152
rice,1139.427467
blackgram,780.0687136
papaya,1271.890513
maize,-34.1705928
kidneybeans,1753.258516
jute,-211.2060092
rice,1640.596859
coconut,973.7868507
banana,530.3639658
mothbeans,-258.4344195
coconut,44.06789
watermelon,-207.6060304
coffee,18.67201746
jute,196.4548219
coconut,1054.500132
grapes,639.4079778
mango,1132.147961
pomegranate,-587.5443553
coconut,-413.7852911
banana,1472.783548
mango,-741.1101113
mungbean,2149.955252
blackgram,2243.306359
orange,114.359963
chickpea,1149.790253
mothbeans,-171.4059152
mango,328.3828917
muskmelon,-106.0976013
mungbean,-657.6295038
mothbeans,804.7605592
mango,1334.014675
mango,1263.5521
kidneybeans,4.597924759
jute,540.6827596
lentil,620.8904605
orange,610.3262153
maize,1143.59976
pigeonpeas,678.2849678
jute,378.6601577
pomegranate,293.0763091
mothbeans,-139.0849606
mothbeans,-557.4323297
jute,397.0377195
pigeonpeas,613.7953555
blackgram,676.6319004
jute,-116.2245964
coffee,-205.0483229
chickpea,602.5840642
watermelon,5.223515683
pigeonpeas,1293.549722
muskmelon,-52.03840992
lentil,211.2136551
muskmelon,166.19474
coconut,377.5314142
apple,1420.462882
blackgram,1754.919594
muskmelon,370.6632816
banana,56.1444806
kidneybeans,1085.448124
jute,473.5670963
pomegranate,1437.174888
pomegranate,518.6912081
maize,1331.39375
blackgram,996.9717727
blackgram,1824.851925
lentil,444.0336599
maize,50.527652
watermelon,-338.3450152
cotton,-28.95720636
maize,-114.1533492
kidneybeans,822.3099275
chickpea,1380.093734
watermelon,382.1294553
jute,-597.2410973
apple,-328.3349367
muskmelon,739.8550087
mungbean,-444.1056801
papaya,607.0619198
cotton,-621.7010551
mothbeans,-597.7611017
jute,1485.955729
apple,-22.09063705
banana,1002.74138
maize,276.6697203
maize,2242.941601
watermelon,-568.2484759
lentil,401.5303784
mango,-513.9181311
chickpea,696.4713294
coffee,731.8336874
pigeonpeas,216.3727843
lentil,737.5446476
chickpea,-181.4348033
papaya,1014.389576
maize,873.4449555
kidneybeans,1605.303459
grapes,1241.626868
orange,1681.544689
lentil,1194.548655
coconut,840.8171968
watermelon,440.7487033
grapes,-46.38804424
pigeonpeas,1201.218151
papaya,264.7617575
muskmelon,272.3184519
banana,1209.871359
coconut,-71.29632415
pigeonpeas,-527.6606962
mungbean,531.4090082
maize,1379.105686
coconut,-393.8230417
apple,465.9873175
chickpea,-475.2877469
pomegranate,779.6935886
mango,1493.146021
maize,148.4929653
blackgram,1242.161917
lentil,391.1881481
cotton,-345.6478535
mango,-254.3029821
pigeonpeas,-81.70539247
grapes,-393.7236262
pigeonpeas,612.5992593
muskmelon,155.9588455
jute,103.2879666
pigeonpeas,25.08321401
pigeonpeas,1548.057427
kidneybeans,746.4264845
apple,-472.7533735
papaya,-22.67240038
pomegranate,393.9789093
cotton,80.74316856
chickpea,195.0902692
pomegranate,231.0089163
grapes,54.26437237
chickpea,445.5892513
kidneybeans,-239.8782038
grapes,-121.4094569
watermelon,-313.8199213
kidneybeans,209.070398
mango,-487.1253293
apple,91.58878181
pomegranate,684.6899877
cotton,-565.6971246
orange,-44.82376307
mungbean,-737.104772
kidneybeans,-769.7460671
mango,959.0897602
pomegranate,-1.316897432
maize,-218.2929729
watermelon,671.9144214
blackgram,464.1947612
pomegranate,1471.622773
mothbeans,264.9059552
maize,1554.44447
watermelon,170.1381793
banana,1744.068614
maize,1929.077908
kidneybeans,-459.0280271
mothbeans,307.1092936
kidneybeans,1655.756234
coffee,1056.771616
pigeonpeas,1072.405742
mothbeans,1230.71989
lentil,-182.5895431
coffee,-651.2439159
coffee,820.7154438
apple,83.4094062
banana,146.1631898
banana,539.4694877
jute,1732.044491
jute,-348.7641641
pomegranate,516.1355471
rice,-509.2952929
coffee,39.34307882
orange,1154.194254
blackgram,-647.6730488
apple,1626.592295
mothbeans,856.2060175
watermelon,-302.5248057
maize,-166.1754543
lentil,861.0902832
kidneybeans,-125.7381328
coconut,-99.01796255
orange,1051.623416
rice,534.8671172
maize,-631.161361
orange,186.343258
maize,1844.820928
chickpea,227.2749368
kidneybeans,739.4496882
grapes,684.3844165
mango,331.41625
jute,451.1467402
pigeonpeas,1553.572799
watermelon,312.9599309
mothbeans,-123.5113304
rice,619.6268878
apple,961.0912746
mothbeans,667.2170289
grapes,396.0491873
grapes,279.6679905
banana,531.1749153
apple,-217.9932257
coffee,295.7478278
watermelon,1113.339424
banana,1239.644608
pigeonpeas,-27.25462606
pomegranate,367.1581666
jute,-256.8023503
muskmelon,17.50609691
mungbean,1059.381994
chickpea,262.1489502
banana,-279.3850282
lentil,-646.3008417
pomegranate,-379.9884448
kidneybeans,331.0920902
coffee,1291.587155
cotton,861.1177499
papaya,-62.71383555
watermelon,2381.564623
lentil,-389.8768614
cotton,709.0089511
apple,340.7968241
maize,1114.031178
mungbean,434.5559409
pigeonpeas,-579.981654
jute,-178.9505635
coffee,121.8769851
orange,-469.4576023
banana,1678.201068
kidneybeans,-142.3652298
orange,365.5999611
jute,285.5783019
pigeonpeas,840.9482708
kidneybeans,-85.93131424
pomegranate,-272.0311848
chickpea,1502.171033
jute,1437.002824
mothbeans,-306.900159
jute,165.3892711
blackgram,115.8335424
pigeonpeas,-81.59820204
blackgram,96.34794539
pomegranate,185.5165856
coconut,-261.2534063
jute,-392.3453094
kidneybeans,-322.0977293
mothbeans,-276.2325669
chickpea,1364.105939
kidneybeans,292.9113578
kidneybeans,355.5511933
pigeonpeas,1119.471605
muskmelon,1000.599997
apple,907.2925639
mothbeans,1175.638223
papaya,838.765989
mango,-202.6376436
cotton,617.3995934
mungbean,349.1080699
mango,1297.328611
watermelon,-104.4213352
grapes,660.1287767
banana,994.6689441
banana,864.7260391
maize,476.5090836
watermelon,142.6209385
muskmelon,-471.6397671
rice,1008.639084
mango,1295.072281
watermelon,554.9556358
papaya,-571.0604834
jute,-198.9343576
chickpea,1394.608741
mango,406.2488374
pigeonpeas,66.10291898
chickpea,-615.6123814
mungbean,173.2587163
apple,132.019402
cotton,664.1287059
orange,419.0321687
jute,344.0444736
blackgram,308.0145573
muskmelon,441.6447367
cotton,-242.9304138
muskmelon,-384.7997075
blackgram,832.2941111
banana,1219.643234
jute,305.1835192
coffee,677.5755921
pomegranate,-873.8967856
papaya,273.6566386
lentil,132.66361
apple,1362.141926
rice,1360.72307
coffee,1394.552823
mothbeans,-55.45021011
maize,465.9426432
grapes,1329.628115
coffee,1477.147069
mothbeans,661.6482632
lentil,238.0279561
watermelon,307.5324898
jute,638.6531759
mungbean,-327.7319578
pigeonpeas,250.6492896
mungbean,40.79263039
chickpea,-1033.940144
grapes,578.9755565
coffee,-447.9179824
mango,696.7320589
mothbeans,786.930327
maize,-265.0449254
muskmelon,377.8954151
muskmelon,736.2871836
papaya,1143.465281
orange,-485.8687605
chickpea,219.2808465
coffee,205.0241671
chickpea,-554.9475067
lentil,-247.0106641
pomegranate,-796.0506031
mango,381.5872124
rice,124.5216558
kidneybeans,258.6502582
jute,1438.200142
pigeonpeas,383.500287
orange,823.8397836
jute,-6.63990239
pigeonpeas,251.7597035
kidneybeans,1461.647087
coffee,750.1812163
muskmelon,636.6763297
pomegranate,396.8985948
pigeonpeas,629.3094973
watermelon,262.9461694
jute,329.2233241
grapes,-44.65982387
coconut,700.7688819
blackgram,-38.7673564
mango,-894.7723478
cotton,1160.852592
coconut,609.8104658
coconut,367.7485278
mothbeans,17.75645021
blackgram,1435.841102
pomegranate,531.6680762
jute,1183.61331
orange,1512.415507
rice,85.26431388
coconut,289.7993072
mango,128.6691683
coffee,-477.3819874
maize,1614.195808
orange,2266.830126
mungbean,65.2170221
watermelon,706.8701782
watermelon,1089.41146
mango,258.2162706
apple,-141.6123912
papaya,65.3395284
blackgram,670.1021937
maize,1157.629577
banana,795.7270788
rice,-477.2138299
pomegranate,-288.0410509
papaya,-67.73664573
apple,1413.559254
maize,-192.0654547
orange,112.5087837
apple,603.759792
coconut,352.3704838
pigeonpeas,-344.4188625
mothbeans,951.2226255
orange,-748.8683526
apple,441.4012099
apple,-718.5017425
mungbean,606.3135403
apple,1385.481576
lentil,623.7379382
mothbeans,-210.1680961
apple,270.6489331
lentil,833.7190254
kidneybeans,-69.09713723
coffee,125.0891263
mothbeans,773.0066719
watermelon,1691.304913
chickpea,-587.8333251
orange,-448.3069759
banana,-360.3805255
blackgram,1089.510051
blackgram,118.2335731
kidneybeans,-491.5020113
muskmelon,-307.8858283
apple,-302.7537099
coffee,-631.6298348
banana,-151.7995984
mungbean,239.5246189
papaya,895.6047958
mothbeans,-510.1728392
kidneybeans,334.6040031
pigeonpeas,754.9261739
chickpea,-746.0920127
mothbeans,19.28886175
watermelon,263.8828591
rice,-312.1420933
cotton,1035.151286
watermelon,619.7865783
mothbeans,-321.1712187
chickpea,-434.0575062
orange,-81.39733029
coffee,448.8679322
watermelon,-172.7176797
coconut,473.0916847
mungbean,-423.2406749
banana,1386.392077
mungbean,-257.2271433
grapes,1277.376784
jute,368.8357271
watermelon,666.6295688
banana,489.5500803
blackgram,1024.915711
mango,-58.35651706
muskmelon,432.4772567
pomegranate,1118.070799
coffee,1765.262822
maize,2101.021072
grapes,-881.0125607
pomegranate,460.2630084
orange,790.2779614
coffee,-145.56477
pomegranate,700.6125348
coffee,674.8972557
mothbeans,1131.435314
cotton,-327.6443618
rice,-337.9388452
orange,111.2053837
rice,-396.0644982
pigeonpeas,-264.2135833
muskmelon,-344.4996137
rice,-123.6794894
orange,1014.22671
watermelon,-1045.601295
grapes,1297.511548
banana,-640.6754355
mango,1419.866631
mothbeans,-156.0838302
banana,71.07786972
maize,-632.9126249
papaya,1194.784311
mango,2115.684834
muskmelon,182.9868996
lentil,-37.73270081
blackgram,639.3216231
papaya,-30.63116532
apple,-275.6851347
jute,-878.2846139
pomegranate,-275.2012555
mango,547.299897
cotton,-562.255365
mango,1042.006091
pomegranate,2.294236704
watermelon,-713.6102418
kidneybeans,571.7773431
muskmelon,-327.3391088
cotton,586.1138234
lentil,965.264231
mungbean,-101.762043
mungbean,68.25523803
cotton,2233.793154
lentil,275.621055
pomegranate,719.8978486
cotton,-386.7091468
grapes,509.8060996
mothbeans,1420.225422
kidneybeans,689.4813231
orange,19.12748945
jute,468.6343237
watermelon,-45.63424558
chickpea,-894.9058385
rice,56.57600137
papaya,410.0925626
maize,1066.595062
blackgram,148.6988665
apple,102.7196305
kidneybeans,1243.195463
coconut,798.9415687
cotton,484.7233783
pomegranate,-657.0575973
orange,369.2755825
orange,1325.833317
jute,-1212.50973
mungbean,1331.53134
lentil,-256.6378505
mungbean,-386.945912
jute,567.0117707
chickpea,981.1332355
mango,1199.250932
kidneybeans,1079.541786
orange,-13.88082442
chickpea,-209.4946314
banana,959.9242194
blackgram,984.7973931
maize,241.4623825
watermelon,233.5058913
kidneybeans,481.4445708
apple,-334.9183103
watermelon,1400.018961
mungbean,79.14863726
pomegranate,279.9085939
mango,-310.2912205
blackgram,606.2651406
banana,1217.989138
cotton,473.7573487
grapes,393.3868127
mango,-186.9348692
mungbean,1686.599733
jute,336.0920565
mango,850.6383639
pomegranate,166.3842188
mungbean,715.3512991
coconut,-461.4307335
mungbean,641.4112235
papaya,1234.189884
mango,1727.229443
kidneybeans,1279.413145
rice,-492.1197889
pigeonpeas,266.7763347
pomegranate,407.6549524
mungbean,-430.6124545
cotton,146.4892489
mungbean,1189.98682
grapes,665.647082
watermelon,216.4958693
pigeonpeas,142.7757961
jute,-77.56982872
maize,-14.83923892
watermelon,-90.40098085
jute,-700.0413595
blackgram,90.39276829
cotton,2626.295252
maize,1096.755675
blackgram,-575.2870584
cotton,587.5466754
pigeonpeas,55.24385257
mango,-316.8058824
mungbean,1161.21378
jute,489.3586561
grapes,-500.9131732
muskmelon,-771.3552957
pomegranate,873.3161666
kidneybeans,-587.1260761
apple,300.2885511
mungbean,-623.8372801
grapes,655.1546312
kidneybeans,2.350598878
mango,-311.4271846
cotton,-0.5471988695
maize,1832.690752
pigeonpeas,350.3696822
blackgram,738.7435071
kidneybeans,2232.126092
maize,563.80231
mothbeans,1309.337698
chickpea,1640.553579
watermelon,1168.951031
pomegranate,-253.2771178
banana,-227.9759904
pigeonpeas,147.4114187
coffee,544.0201073
apple,-449.5803258
lentil,77.39030311
jute,-798.0343177
apple,1251.932452
lentil,808.5552152
orange,184.3056612
mango,-804.9970365
muskmelon,-25.30897986
pomegranate,1286.36899
kidneybeans,307.7671418
orange,-901.2570181
papaya,383.0865316
papaya,715.94868
pomegranate,275.2965167
banana,555.5177096
jute,444.8169099
rice,-264.9511564
pomegranate,1841.040089
chickpea,-549.4954115
mothbeans,-644.756958
orange,756.9352286
mango,-39.02303378
banana,-523.8800865
orange,2291.16504
chickpea,1865.817557
lentil,535.3566891
papaya,801.087059
mothbeans,495.8380111
chickpea,-196.321994
mothbeans,133.3756512
banana,624.6297017
banana,616.5929913
mungbean,-10.04185978
grapes,-352.7748307
grapes,738.8849807
mungbean,1366.987579
watermelon,1072.859963
maize,-520.9546219
chickpea,624.6221051
kidneybeans,-335.1951695
blackgram,37.08537449
jute,616.4355619
rice,-344.4606832
lentil,182.5157282
orange,187.1101737
papaya,239.9552964
mungbean,1174.315409
chickpea,-443.1103817
coffee,-369.0732545
apple,-456.3699496
blackgram,896.4156461
pigeonpeas,1597.933081
orange,1558.575742
coconut,1855.585851
papaya,905.2151848
coffee,1790.189385
pigeonpeas,34.5147122
mungbean,1352.022642
papaya,903.4629546
grapes,586.518746
coffee,-217.7976115
banana,-718.1090026
pigeonpeas,-58.49108068
coffee,74.05058991
muskmelon,80.07721254
jute,994.5077079
mungbean,1025.302644
pigeonpeas,310.4884654
mungbean,-441.4823505
orange,603.4048699
lentil,832.4759569
mothbeans,939.8548181
lentil,-125.7836104
orange,-1051.329857
maize,-550.3119872
cotton,473.8940597
grapes,-168.5574152
orange,833.4467867
jute,1333.745181
cotton,1743.10367
mothbeans,-542.6109244
coconut,589.0838033
mothbeans,691.6409323
maize,889.4242609
grapes,1277.410403
cotton,666.3317295
pomegranate,-28.41236997
lentil,418.7405445
grapes,152.4231014
mungbean,625.8430845
papaya,-448.0369164
coffee,-863.6143466
watermelon,1820.249939
kidneybeans,428.4481884
blackgram,880.5557351
mango,680.896445
blackgram,5.785948095
apple,-498.9956339
rice,361.4228062
pomegranate,1012.669689
mungbean,708.1453658
watermelon,2099.953885
orange,-20.07546242
coconut,1726.264319
pigeonpeas,-66.93833101
coconut,1233.893299
chickpea,351.7922576
rice,-231.8945296
blackgram,1023.698214
lentil,224.1437933
pigeonpeas,225.6365133
rice,597.8659139
orange,1265.119307
watermelon,-195.2061682
orange,1666.94122
lentil,-898.6321898
chickpea,-390.1094171
chickpea,415.1801369
grapes,-121.6340322
cotton,-215.1020119
pigeonpeas,993.322426
mothbeans,-34.84904134
watermelon,483.0594423
mothbeans,1233.812737
orange,-256.5217774
lentil,-70.00820248
kidneybeans,-68.91531342
muskmelon,-305.2200859
coffee,221.4773094
papaya,459.4313134
muskmelon,626.6867346
papaya,469.3815673
mungbean,1896.418998
muskmelon,1569.581712
pigeonpeas,-661.5096988
banana,-662.7144638
watermelon,341.7371853
blackgram,-47.41922502
kidneybeans,-624.7679447
pomegranate,400.6671449
mungbean,98.83461917
rice,-493.5690499
cotton,779.3936061
mango,394.8356868
grapes,1818.78795
apple,-426.5597399
watermelon,-364.690459
grapes,611.2858422
pigeonpeas,1840.716202
watermelon,-253.80546
grapes,688.5535212
watermelon,536.9046038
mango,549.1269297
coffee,1325.012852
cotton,796.01763
muskmelon,25.05567609
coconut,-252.0760818
banana,1047.111084
coffee,1222.41344
muskmelon,1976.254574
jute,581.1000254
mango,1991.581326
coconut,520.9040381
apple,-476.9242241
kidneybeans,-262.9058363
papaya,120.6403107
lentil,572.0451649
apple,529.6436764
mungbean,199.9083589
coconut,-48.41463642
banana,-310.8331342
orange,-63.77678106
jute,991.2991649
pigeonpeas,-334.8660792
mango,1265.350378
coconut,203.5150664
maize,1555.635109
rice,1511.969877
kidneybeans,589.0754662
banana,508.9192957
papaya,-484.7487495
jute,-406.6387895
apple,1425.154605
pomegranate,999.652724
mango,714.5008774
maize,112.8713863
rice,1739.513449
pomegranate,-408.0540012
pomegranate,650.3901255
pomegranate,1165.574503
maize,222.9013211
cotton,-453.1524654
chickpea,455.7063452
rice,1300.639737
papaya,1257.39687
banana,708.7958813
mango,-308.9283735
rice,865.0106897
mothbeans,502.0216295
apple,1266.719229
cotton,234.6165972
chickpea,1432.388679
orange,1040.668227
apple,77.87716807
banana,496.2272589
apple,880.9523554
mango,-75.83790514
rice,-811.7841135
banana,449.4818295
mothbeans,387.6690475
coconut,211.5215998
mango,268.6679
maize,-755.1243224
pomegranate,-756.2171076
coconut,908.3342741
muskmelon,706.068212
blackgram,1233.045965
banana,372.0264257
apple,721.1162388
grapes,1138.262597
grapes,-384.800756
pigeonpeas,-348.4465415
mango,1242.438947
pomegranate,250.6611003
coconut,624.3668811
orange,-537.8316564
rice,121.3643478
coffee,-461.3764532
muskmelon,1192.301901
apple,223.822351
cotton,1705.411764
pomegranate,1240.769515
pomegranate,974.1289832
orange,1190.730209
coffee,-331.2514853
orange,770.5968879
maize,-467.0456801
lentil,1426.214737
coffee,1980.112264
kidneybeans,610.5329138
mungbean,485.0884528
pigeonpeas,1154.571278
coconut,174.808152
kidneybeans,-141.1616785
papaya,-485.0271704
coffee,414.5592145
chickpea,572.1849618
kidneybeans,1645.869879
watermelon,-120.6243959
watermelon,948.5218471
orange,-856.4671235
lentil,405.0026234
coconut,1054.18082
chickpea,428.4633922
muskmelon,-56.07003419
jute,1478.804284
rice,480.7685588
coconut,1257.801313
kidneybeans,-211.2641805
watermelon,539.3639697
papaya,-200.9412067
mango,1238.941593
mothbeans,390.9206892
pomegranate,613.6486366
kidneybeans,690.054664
apple,950.1910156
rice,1262.503061
chickpea,-131.982009
mungbean,580.9130895
chickpea,210.4216538
coffee,225.5519409
muskmelon,1031.183826
mothbeans,-769.7133202
apple,1212.915183
orange,1341.575722
maize,662.2476384
pomegranate,666.590586
banana,360.6559813
mothbeans,848.0430457
papaya,-727.0928482
muskmelon,353.0412774
apple,105.0749566
grapes,198.0406844
apple,795.8943845
maize,1066.720469
cotton,1253.097626
mango,-40.90817082
watermelon,-250.9593777
blackgram,-373.9521392
mothbeans,2379.608286
watermelon,-179.8689815
muskmelon,1092.592878
cotton,1257.877213
chickpea,763.3377642
mungbean,124.5223691
apple,0.154062665
maize,-708.3862131
orange,188.9535933
banana,1162.622606
chickpea,-591.1579161
coffee,-129.2620581
blackgram,-339.7412445
coffee,-856.4461534
jute,-514.1779045
coconut,796.2121432
papaya,964.5456036
mungbean,-356.9596049
apple,879.9022445
watermelon,1876.143291
blackgram,1686.475779
grapes,845.2607982
chickpea,161.8726701
maize,-59.55534744
grapes,1771.286088
coffee,-859.2848824
chickpea,799.5963513
jute,1154.656256
rice,-124.5584562
maize,1435.293862
pomegranate,-167.8049479
banana,-67.28079131
chickpea,472.2847697
blackgram,250.9655841
muskmelon,1098.6301
pigeonpeas,445.5308694
blackgram,1014.560165
papaya,155.6443047
papaya,948.6303163
mango,934.5588976
kidneybeans,-124.2516477
blackgram,-594.9948121
maize,283.1526946
cotton,-303.6681543
chickpea,-274.5698958
blackgram,1376.613457
mango,581.2197849
maize,26.85781825
orange,1113.021248
watermelon,-153.9935177
watermelon,-164.6767582
mothbeans,1146.738305
blackgram,1990.676235
pomegranate,-96.39617376
papaya,-361.699318
rice,-145.654157
mungbean,441.1282527
mungbean,320.2678133
grapes,1584.098825
apple,1977.841869
mango,300.118652
coconut,615.0174082
mothbeans,615.092886
mungbean,-377.9974411
orange,655.3525514
coconut,382.7498979
pigeonpeas,-897.5965055
chickpea,-404.0777745
coffee,-277.7670026
papaya,893.9405119
orange,492.9094345
jute,172.9976969
banana,702.0214214
lentil,-28.84679521
orange,2264.702507
coconut,-221.0455479
grapes,-333.5676279
mothbeans,157.2044655
jute,-695.8438414
kidneybeans,-89.8385047
papaya,267.0968297
mango,-570.9163223
kidneybeans,638.2595373
pigeonpeas,-24.74961956
mango,2100.865751
papaya,242.3812148
orange,293.4986431
pomegranate,213.9907498
mothbeans,623.0174732
orange,268.5924338
blackgram,916.1797695
maize,-250.2637714
mango,427.1301529
chickpea,-397.984706
cotton,467.7447194
jute,-109.9507575
mungbean,544.4777233
rice,950.6469777
orange,805.0211008
blackgram,-361.3716459
pomegranate,1290.92973
orange,907.4633018
apple,678.8345863
pomegranate,949.3930288
muskmelon,1150.609786
apple,505.2959219
papaya,338.9458086
kidneybeans,198.455451
mungbean,282.2873076
mango,1390.336912
mango,-260.2451314
jute,1302.006893
rice,133.0413964
jute,638.5621746
mango,954.6912705
mungbean,1037.012127
muskmelon,660.758151
maize,80.22900451
rice,-320.0978204
kidneybeans,1145.210689
blackgram,211.2211128
orange,681.1966882
papaya,368.0077991
pigeonpeas,-181.5594053
mothbeans,853.6316194
mango,873.6551483
apple,998.2983164
lentil,383.2431257
muskmelon,608.2881268
blackgram,486.0671013
mango,688.7863663
watermelon,736.7722708
orange,280.8367693
watermelon,-377.7384849
cotton,-396.7836248
pigeonpeas,1040.213679
grapes,96.36387907
mothbeans,1556.710207
watermelon,314.9125291
mothbeans,276.5369674
chickpea,484.9707261
apple,713.0866057
mango,-69.10715157
watermelon,1430.780298
maize,227.6498218
papaya,772.1627474
mungbean,11.91953481
pigeonpeas,1524.732775
mango,806.5271437
orange,1539.527458
mango,-255.4679347
jute,849.6254063
banana,1054.491658
rice,-387.7106193
lentil,-166.273367
blackgram,27.28234763
watermelon,442.077929
kidneybeans,213.1600764
banana,325.2145658
orange,1669.01209
blackgram,840.2141089
jute,-772.3671254
rice,760.4893876
papaya,462.2629725
pigeonpeas,73.77229013
blackgram,1198.932414
blackgram,791.2510092
lentil,217.142169
papaya,1081.966779
mungbean,1035.633967
pomegranate,198.5808788
jute,-47.5900618
apple,505.5416324
chickpea,-765.765295
pomegranate,194.7986713
blackgram,496.5608472
papaya,-16.82436834
kidneybeans,1893.497088
mango,985.0723412
jute,1083.416515
pigeonpeas,29.4583148
kidneybeans,-323.6277177
coconut,-316.6109849
coconut,-128.289793
pigeonpeas,404.7346259
muskmelon,-535.4099907
mango,1115.552772
grapes,494.6570485
mothbeans,264.4092674
orange,717.3768949
cotton,111.4722465
pomegranate,1063.491205
watermelon,1092.142605
muskmelon,1397.000758
pomegranate,955.1009481
mothbeans,-289.2925741
apple,1392.434511
maize,500.6435109
pomegranate,-176.7485591
pigeonpeas,1569.022197
lentil,660.0605109
coconut,540.9904073
coconut,321.5959406
lentil,1568.031367
apple,1122.028041
coconut,2093.226718
cotton,239.3014216
kidneybeans,-209.1803254
pigeonpeas,1146.101949
papaya,-203.1245336
blackgram,1421.961257
grapes,-523.3276309
lentil,1049.605605
pomegranate,670.5791204
kidneybeans,637.887211
coconut,-292.4002539
kidneybeans,84.11810956
grapes,542.9316485
orange,-147.2944438
banana,671.5621081
maize,-185.7279289
pigeonpeas,1974.635786
grapes,215.4535664
coffee,939.492385
chickpea,-672.5682124
coconut,-684.0437818
coconut,-148.7275046
apple,47.63700099
apple,1438.839367
chickpea,830.9796443
lentil,695.9482447
coconut,552.0669861
rice,399.1875053
watermelon,103.8673994
banana,183.0943719
papaya,297.7873235
cotton,265.2759086
mungbean,-273.2607162
mothbeans,-274.3084255
mango,302.3109966
maize,-866.7819844
grapes,1106.312188
cotton,356.6221513
rice,298.4686463
muskmelon,195.3160538
